warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Prague_2,6/12/2023,5250,,0,0,0,0,0,0,0,1,0,0,0,1283,21583,Prague_2_2023-06-12
Prague_2,6/13/2023,5009,,0,0,0,0,0,0,0,1,0,0.1,0,1276,21504,Prague_2_2023-06-13
Prague_2,6/14/2023,4893,,0,0,0,0,0,0,0,1,0,0,0,1269,21468,Prague_2_2023-06-14
Prague_2,6/15/2023,5072,,0,0,0,0,0,0,0,1,0,0.9,0,1277,21453,Prague_2_2023-06-15
Prague_2,6/16/2023,6069,,0,0,0,0,0,0,0,1,0,0,0,1295,21504,Prague_2_2023-06-16
Prague_2,6/17/2023,5059,,0,0,0,0,0,0,0,1,0,7.1,0,1280,21501,Prague_2_2023-06-17
Prague_2,6/18/2023,5053,,0,0,0,0,0,0,0,1,0,0,0,1262,21456,Prague_2_2023-06-18
Prague_2,6/19/2023,5091,,0,0,0,0,0,0,0,1,0,0.3,0,1276,21452,Prague_2_2023-06-19
Prague_2,6/20/2023,4981,,0,0,0,0,0,0,0,1,0,0,0,1272,21432,Prague_2_2023-06-20
Prague_2,6/21/2023,5011,,0,0,0,0,0,0,0,1,0,0.1,0,1294,21439,Prague_2_2023-06-21
Prague_2,6/22/2023,5132,,0,0,0,0,0,0,0,1,0,6.1,0,1288,21466,Prague_2_2023-06-22
Prague_2,6/23/2023,5750,,0,0,0,0,0,0,0,1,0,1.4,0,1285,21523,Prague_2_2023-06-23
Prague_2,6/24/2023,4851,,0,0,0,0,0,0,0,1,0,0.5,0,1271,21535,Prague_2_2023-06-24
Prague_2,6/25/2023,4962,,0,0,0,0,0,0,0,1,0,0,0,1266,21472,Prague_2_2023-06-25
Prague_2,6/26/2023,5094,,0,0,0,0,0,0,0,1,0,0,0,1275,21473,Prague_2_2023-06-26
Prague_2,6/27/2023,4739,,0,0,0,0,0,0,0,1,0,3.6,0,1276,21442,Prague_2_2023-06-27
Prague_2,6/28/2023,4701,,0,0,0,0,0,0,0,1,0,0,0,1293,21447,Prague_2_2023-06-28
Prague_2,6/29/2023,5069,,0,0,0,0,0,0,0,1,0,0,0,1284,21448,Prague_2_2023-06-29
Prague_2,6/30/2023,5471,,0,0,0,0,0,0,0,1,0,0.5,0,1277,21457,Prague_2_2023-06-30
Prague_2,7/1/2023,4732,,0,0,0,0,0,0,0,0,0,5.3,0,1265,21445,Prague_2_2023-07-01
Prague_2,7/2/2023,4439,,0,0,0,0,0,0,0,0,0,0.1,0,1270,21396,Prague_2_2023-07-02
Prague_2,7/3/2023,4370,,0,0,0,0,0,0,0,0,0,0,0,1273,21408,Prague_2_2023-07-03
Prague_2,7/4/2023,4791,,0,0,0,0,0,0,0,0,0,0,0,1277,21435,Prague_2_2023-07-04
Prague_2,7/5/2023,4618,Cyrila a Metodej,1,0,0,0,0,0,0,0,0,0.2,0,1285,21447,Prague_2_2023-07-05
Prague_2,7/6/2023,4021,Jan Hus,1,0,0,0,0,0,0,0,0,0,0,1265,21376,Prague_2_2023-07-06
Prague_2,7/7/2023,4483,,0,0,0,0,0,0,0,0,0,0,0,1294,21355,Prague_2_2023-07-07
Prague_2,7/8/2023,4531,,0,0,0,0,0,0,0,0,0,0,0,1277,21309,Prague_2_2023-07-08
Prague_2,7/9/2023,5241,,0,0,0,0,0,0,0,0,0,0,0,1279,21262,Prague_2_2023-07-09
Prague_2,7/10/2023,5175,,0,0,0,0,0,0,0,0,0,0.9,0,1289,21304,Prague_2_2023-07-10
Prague_2,7/11/2023,4949,,0,0,0,0,0,0,0,0,0,0.1,0,1290,21350,Prague_2_2023-07-11
Prague_2,7/12/2023,4725,,0,0,0,0,0,0,0,0,0,2,0,1281,21325,Prague_2_2023-07-12
Prague_2,7/13/2023,4865,,0,0,0,0,0,0,0,0,0,0.9,0,1285,21338,Prague_2_2023-07-13
Prague_2,7/14/2023,5521,,0,0,0,0,0,0,0,0,0,0,0,1289,21371,Prague_2_2023-07-14
Prague_2,7/15/2023,5185,,0,0,0,0,0,0,0,0,0,0.2,0,1289,21398,Prague_2_2023-07-15
Prague_2,7/16/2023,5091,,0,0,0,0,0,0,0,0,0,2.3,0,1301,21361,Prague_2_2023-07-16
Prague_2,7/17/2023,5074,,0,0,0,0,0,0,0,0,0,0.1,0,1281,21385,Prague_2_2023-07-17
Prague_2,7/18/2023,4836,,0,0,0,0,0,0,0,0,0,0.1,0,1293,21385,Prague_2_2023-07-18
Prague_2,7/19/2023,4748,,0,0,0,0,0,0,0,0,0,0.6,0,1284,21364,Prague_2_2023-07-19
Prague_2,7/20/2023,4728,,0,0,0,0,0,0,0,0,0,0.2,0,1278,21336,Prague_2_2023-07-20
Prague_2,7/21/2023,5326,,0,0,0,0,0,0,0,0,0,16.2,0,1298,21342,Prague_2_2023-07-21
Prague_2,7/22/2023,4724,,0,0,0,0,0,0,0,0,0,0,0,1271,21285,Prague_2_2023-07-22
Prague_2,7/23/2023,4921,,0,0,0,0,0,0,0,0,0,0,0,1268,21226,Prague_2_2023-07-23
Prague_2,7/24/2023,5068,,0,0,0,0,0,0,0,0,0,0.8,0,1291,21257,Prague_2_2023-07-24
Prague_2,7/25/2023,4690,,0,0,0,0,0,0,0,0,0,8.4,0,1285,21269,Prague_2_2023-07-25
Prague_2,7/26/2023,4555,,0,0,0,0,0,0,0,0,0,1.5,0,1282,21245,Prague_2_2023-07-26
Prague_2,7/27/2023,4671,,0,0,0,0,0,0,0,0,0,1.1,0,1270,21259,Prague_2_2023-07-27
Prague_2,7/28/2023,5352,,0,0,0,0,0,0,0,0,0,2.3,0,1290,21276,Prague_2_2023-07-28
Prague_2,7/29/2023,4754,,0,0,0,0,0,0,0,0,0,0.9,0,1270,21238,Prague_2_2023-07-29
Prague_2,7/30/2023,4921,,0,0,0,0,0,0,0,0,0,8.3,0,1274,21219,Prague_2_2023-07-30
Prague_2,7/31/2023,4901,,0,0,0,0,0,0,0,0,0,,,1276,21243,Prague_2_2023-07-31
Prague_2,8/1/2023,4845,,0,0,0,0,0,0,0,0,0,0.7,0,1291,21290,Prague_2_2023-08-01
Prague_2,8/2/2023,4628,,0,0,0,0,0,0,0,0,0,2.5,0,1293,21311,Prague_2_2023-08-02
Prague_2,8/3/2023,4745,,0,0,0,0,0,0,0,0,0,0,0,1309,21316,Prague_2_2023-08-03
Prague_2,8/4/2023,5381,,0,0,0,0,0,0,0,0,0,0.1,0,1309,21347,Prague_2_2023-08-04
Prague_2,8/5/2023,5136,,0,0,0,0,0,0,0,0,0,10.4,0,1306,21425,Prague_2_2023-08-05
Prague_2,8/6/2023,5154,,0,0,0,0,0,0,0,0,0,12.2,0,1287,21491,Prague_2_2023-08-06
Prague_2,8/7/2023,5020,,0,0,0,0,0,0,0,0,0,2.7,0,1298,21529,Prague_2_2023-08-07
Prague_2,8/8/2023,4672,,0,0,0,0,0,0,0,0,0,0,0,1303,21512,Prague_2_2023-08-08
Prague_2,8/9/2023,4761,,0,0,0,0,0,0,0,0,0,11.5,0,1291,21481,Prague_2_2023-08-09
Prague_2,8/10/2023,4769,,0,0,0,0,0,0,0,0,0,0,0,1280,21442,Prague_2_2023-08-10
Prague_2,8/11/2023,5430,,0,0,0,0,0,0,0,0,0,0,0,1290,21458,Prague_2_2023-08-11
Prague_2,8/12/2023,4873,,0,0,0,0,0,0,0,0,0,0,0,1265,21431,Prague_2_2023-08-12
Prague_2,8/13/2023,5103,,0,0,0,0,0,0,0,0,0,0,0,1282,21409,Prague_2_2023-08-13
Prague_2,8/14/2023,5273,,0,0,0,0,0,0,0,0,0,0,0,1292,21417,Prague_2_2023-08-14
Prague_2,8/15/2023,5005,,0,0,0,0,0,0,0,0,0,0,0,1300,21421,Prague_2_2023-08-15
Prague_2,8/16/2023,4992,,0,0,0,0,0,0,0,0,0,1.1,0,1303,21437,Prague_2_2023-08-16
Prague_2,8/17/2023,4997,,0,0,0,0,0,0,0,0,0,0.1,0,1289,21453,Prague_2_2023-08-17
Prague_2,8/18/2023,5393,,0,0,0,0,0,0,0,0,0,0,0,1302,21499,Prague_2_2023-08-18
Prague_2,8/19/2023,4980,,0,0,0,0,0,0,0,0,0,0,0,1280,21538,Prague_2_2023-08-19
Prague_2,8/20/2023,5057,,0,0,0,0,0,0,0,0,0,0,0,1269,21532,Prague_2_2023-08-20
Prague_2,8/21/2023,5282,,0,0,0,0,0,0,0,0,0,0,0,1309,21603,Prague_2_2023-08-21
Prague_2,8/22/2023,5043,,0,0,0,0,0,0,0,0,0,0,0,1296,21632,Prague_2_2023-08-22
Prague_2,8/23/2023,4844,,0,0,0,0,0,0,0,0,0,0,0,1301,21655,Prague_2_2023-08-23
Prague_2,8/24/2023,4768,,0,0,0,0,0,0,0,0,0,0,0,1282,21653,Prague_2_2023-08-24
Prague_2,8/25/2023,5601,,0,0,0,0,0,0,0,0,0,0.7,0,1296,21703,Prague_2_2023-08-25
Prague_2,8/26/2023,4909,,0,0,0,0,0,0,0,0,0,14,0,1280,21719,Prague_2_2023-08-26
Prague_2,8/27/2023,5209,,0,0,0,0,0,0,0,0,0,4.7,0,1283,21730,Prague_2_2023-08-27
Prague_2,8/28/2023,5162,,0,0,0,0,0,0,0,0,0,28.6,0,1298,21811,Prague_2_2023-08-28
Prague_2,8/29/2023,5798,,0,0,0,0,0,0,0,0,0,1.4,0,1293,21951,Prague_2_2023-08-29
Prague_2,8/30/2023,6007,,0,0,0,0,0,0,0,0,0,0.5,0,1308,22109,Prague_2_2023-08-30
Prague_2,8/31/2023,4971,,0,0,0,0,0,0,0,0,0,0.5,0,1282,22124,Prague_2_2023-08-31
Prague_2,9/1/2023,5496,,0,0,0,0,0,0,0,0,0,0.2,0,1284,22183,Prague_2_2023-09-01
Prague_2,9/2/2023,5015,,0,0,0,0,0,0,0,0,0,0,0,1270,22178,Prague_2_2023-09-02
Prague_2,9/3/2023,5483,,0,0,0,0,0,0,0,0,0,0,0,1286,22177,Prague_2_2023-09-03
Prague_2,9/4/2023,5056,,0,0,0,0,0,0,0,0,0,0,0,1273,22153,Prague_2_2023-09-04
Prague_2,9/5/2023,5122,,0,0,0,0,0,0,0,0,0,0,0,1272,22135,Prague_2_2023-09-05
Prague_2,9/6/2023,5091,,0,0,0,0,0,0,0,0,0,0,0,1273,22124,Prague_2_2023-09-06
Prague_2,9/7/2023,5149,,0,0,0,0,0,0,0,0,0,0,0,1274,22135,Prague_2_2023-09-07
Prague_2,9/8/2023,6098,,0,0,0,0,0,0,0,0,0,0,0,1293,22208,Prague_2_2023-09-08
Prague_2,9/9/2023,5371,,0,0,0,0,0,0,0,0,0,0,0,1272,22221,Prague_2_2023-09-09
Prague_2,9/10/2023,5570,,0,0,0,0,0,0,0,0,0,0,0,1277,22212,Prague_2_2023-09-10
Prague_2,9/11/2023,5459,,0,0,0,0,0,0,0,0,0,0,0,1285,22258,Prague_2_2023-09-11
Prague_2,9/12/2023,5410,,0,0,0,0,0,0,0,0,0,0,0,1277,22284,Prague_2_2023-09-12
Prague_2,9/13/2023,5269,,0,0,0,0,0,0,0,0,0,0,0,1293,22272,Prague_2_2023-09-13
Prague_2,9/14/2023,5279,,0,0,0,0,0,0,0,0,0,0,0,1282,22265,Prague_2_2023-09-14
Prague_2,9/15/2023,6150,,0,0,0,0,0,0,0,0,0,0,0,1310,22323,Prague_2_2023-09-15
Prague_2,9/16/2023,5337,,0,0,0,0,0,0,0,0,0,0,0,1286,22340,Prague_2_2023-09-16
Prague_2,9/17/2023,5508,,0,0,0,0,0,0,0,0,0,0,0,1289,22322,Prague_2_2023-09-17
Prague_2,9/18/2023,5511,,0,0,0,0,0,0,0,0,0,2.4,0,1290,22357,Prague_2_2023-09-18
Prague_2,9/19/2023,5408,,0,0,0,0,0,0,0,0,0,0,0,1299,22407,Prague_2_2023-09-19
Prague_2,9/20/2023,5190,,0,0,0,0,0,0,0,0,0,0,0,1284,22414,Prague_2_2023-09-20
Prague_2,9/21/2023,5281,,0,0,0,0,0,0,0,0,0,0,0,1289,22441,Prague_2_2023-09-21
Prague_2,9/22/2023,6297,,0,0,0,0,0,0,0,0,0,4.9,0,1301,22516,Prague_2_2023-09-22
Prague_2,9/23/2023,5612,,0,0,0,0,0,0,0,0,0,0,0,1277,22549,Prague_2_2023-09-23
Prague_2,9/24/2023,5461,,0,0,0,0,0,0,0,0,0,0,0,1283,22550,Prague_2_2023-09-24
Prague_2,9/25/2023,5247,,0,0,0,0,0,0,0,0,0,0,0,1289,22569,Prague_2_2023-09-25
Prague_2,9/26/2023,5031,,0,0,0,0,0,0,0,0,0,0,0,1272,22556,Prague_2_2023-09-26
Prague_2,9/27/2023,5957,,0,0,0,0,0,0,0,0,0,0,0,1289,22592,Prague_2_2023-09-27
Prague_2,9/28/2023,6605,Den ceske statnosti,1,0,0,1,0,0,0,0,0,0,0,1345,22816,Prague_2_2023-09-28
Prague_2,9/29/2023,5395,,0,0,0,0,0,0,0,0,0,0,0,1302,22902,Prague_2_2023-09-29
Prague_2,9/30/2023,4899,,0,0,0,0,0,0,0,0,0,1,0,1281,22884,Prague_2_2023-09-30
Prague_2,10/1/2023,5567,,0,0,0,0,0,0,0,0,0,0,0,1281,22869,Prague_2_2023-10-01
Prague_2,10/2/2023,5317,,0,0,0,0,0,0,0,0,0,0,0,1283,22905,Prague_2_2023-10-02
Prague_2,10/3/2023,5017,,0,0,0,0,0,0,0,0,0,2.3,0,1285,22905,Prague_2_2023-10-03
Prague_2,10/4/2023,5208,,0,0,0,0,0,0,0,0,0,0,0,1284,22978,Prague_2_2023-10-04
Prague_2,10/5/2023,5362,,0,0,0,0,0,0,0,0,0,0,0,1281,23030,Prague_2_2023-10-05
Prague_2,10/6/2023,6354,,0,0,0,0,0,0,0,0,0,0,0,1292,23131,Prague_2_2023-10-06
Prague_2,10/7/2023,5681,,0,0,0,0,0,0,0,0,0,0,0,1289,23209,Prague_2_2023-10-07
Prague_2,10/8/2023,5717,,0,0,0,0,0,0,0,0,0,0.5,0,1280,23213,Prague_2_2023-10-08
Prague_2,10/9/2023,5521,,0,0,0,0,0,0,0,0,0,5,0,1285,23264,Prague_2_2023-10-09
Prague_2,10/10/2023,5509,,0,0,0,0,0,0,0,0,0,0,0,1299,23307,Prague_2_2023-10-10
Prague_2,10/11/2023,5463,,0,0,0,0,0,0,0,0,0,0,0,1285,23358,Prague_2_2023-10-11
Prague_2,10/12/2023,5499,,0,0,0,0,0,0,0,0,0,1.4,0,1297,23369,Prague_2_2023-10-12
Prague_2,10/13/2023,6570,,0,0,0,0,0,0,0,0,0,0,0,1310,23485,Prague_2_2023-10-13
Prague_2,10/14/2023,5741,,0,0,0,0,0,0,0,0,0,1.8,0,1288,23551,Prague_2_2023-10-14
Prague_2,10/15/2023,5790,,0,0,0,0,0,0,0,0,0,0.5,0,1285,23554,Prague_2_2023-10-15
Prague_2,10/16/2023,5506,,0,0,0,0,0,0,0,0,0,0,0,1288,23590,Prague_2_2023-10-16
Prague_2,10/17/2023,5214,,0,0,0,0,0,0,0,0,0,0,0,1290,23621,Prague_2_2023-10-17
Prague_2,10/18/2023,5428,,0,0,0,0,0,0,0,0,0,0,0,1289,23639,Prague_2_2023-10-18
Prague_2,10/19/2023,5547,,0,0,0,0,0,0,0,0,0,1.2,0,1278,23660,Prague_2_2023-10-19
Prague_2,10/20/2023,6502,,0,0,0,0,0,0,0,0,0,0.5,0,1290,23735,Prague_2_2023-10-20
Prague_2,10/21/2023,5429,,0,0,0,0,0,0,0,0,0,0,0,1285,23761,Prague_2_2023-10-21
Prague_2,10/22/2023,5678,,0,0,0,0,0,0,0,0,0,13.6,0,1279,23723,Prague_2_2023-10-22
Prague_2,10/23/2023,5160,,0,0,0,0,0,0,0,0,0,0,0,1282,23707,Prague_2_2023-10-23
Prague_2,10/24/2023,5238,,0,0,0,0,0,0,0,0,0,5.6,0,1289,23712,Prague_2_2023-10-24
Prague_2,10/25/2023,5247,,0,0,0,0,0,0,0,0,0,1.3,0,1286,23749,Prague_2_2023-10-25
Prague_2,10/26/2023,5565,,0,0,0,0,0,0,0,0,0,0.3,0,1299,23808,Prague_2_2023-10-26
Prague_2,10/27/2023,6509,,0,0,0,0,0,0,0,0,0,8.6,0,1308,23888,Prague_2_2023-10-27
Prague_2,10/28/2023,6487,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,0,0,1.1,0,1379,23918,Prague_2_2023-10-28
Prague_2,10/29/2023,5842,,0,0,0,0,0,0,0,0,0,0,0,1285,23909,Prague_2_2023-10-29
Prague_2,10/30/2023,5370,,0,0,0,0,0,0,0,0,0,0,0,1282,23916,Prague_2_2023-10-30
Prague_2,10/31/2023,5277,,0,0,0,0,0,0,0,0,0,3.3,0,1283,23921,Prague_2_2023-10-31
Prague_2,11/1/2023,5162,,0,0,0,0,0,0,0,0,0,0,0,1280,23938,Prague_2_2023-11-01
Prague_2,11/2/2023,5353,,0,0,0,0,0,0,0,0,0,4.8,0,1289,23971,Prague_2_2023-11-02
Prague_2,11/3/2023,6545,,0,0,0,0,0,0,0,0,0,8.7,0,1310,24059,Prague_2_2023-11-03
Prague_2,11/4/2023,5849,,0,0,0,0,0,0,0,0,0,0,0,1305,24083,Prague_2_2023-11-04
Prague_2,11/5/2023,5640,,0,0,0,0,0,0,0,0,0,0.5,0,1281,24006,Prague_2_2023-11-05
Prague_2,11/6/2023,5213,,0,0,0,0,0,0,0,0,0,1,0,1285,23962,Prague_2_2023-11-06
Prague_2,11/7/2023,5237,,0,0,0,0,0,0,0,0,0,0,0,1298,23932,Prague_2_2023-11-07
Prague_2,11/8/2023,5310,,0,0,0,0,0,0,0,0,0,0.1,0,1293,23920,Prague_2_2023-11-08
Prague_2,11/9/2023,5588,,0,0,0,0,0,0,0,0,0,0.1,0,1300,23921,Prague_2_2023-11-09
Prague_2,11/10/2023,6981,,0,0,0,0,0,0,0,0,0,0,0,1325,23995,Prague_2_2023-11-10
Prague_2,11/11/2023,6283,,0,0,0,0,0,0,0,0,0,0.9,0,1301,24029,Prague_2_2023-11-11
Prague_2,11/12/2023,5669,,0,0,0,0,0,0,0,0,0,0,0,1305,23963,Prague_2_2023-11-12
Prague_2,11/13/2023,5486,,0,0,0,0,0,0,0,0,0,6.7,0,1285,23927,Prague_2_2023-11-13
Prague_2,11/14/2023,5386,,0,0,0,0,0,0,0,0,0,1.4,0,1280,23881,Prague_2_2023-11-14
Prague_2,11/15/2023,5474,,0,0,0,0,0,0,0,0,0,1.9,0,1301,23885,Prague_2_2023-11-15
Prague_2,11/16/2023,6406,,0,0,0,0,0,0,0,0,0,3,0,1313,23971,Prague_2_2023-11-16
Prague_2,11/17/2023,6298,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0,0,0,1301,24017,Prague_2_2023-11-17
Prague_2,11/18/2023,5249,,0,0,0,0,0,0,0,0,0,0.7,0,1297,23999,Prague_2_2023-11-18
Prague_2,11/19/2023,5829,,0,0,0,0,0,0,0,0,0,2.1,0,1314,23944,Prague_2_2023-11-19
Prague_2,11/20/2023,5621,,0,0,0,0,0,0,0,0,0,3.4,0,1280,23949,Prague_2_2023-11-20
Prague_2,11/21/2023,5415,,0,0,0,0,0,0,0,0,0,0.7,0,1303,23924,Prague_2_2023-11-21
Prague_2,11/22/2023,5364,,0,0,0,0,0,0,0,0,0,0,0,1309,23936,Prague_2_2023-11-22
Prague_2,11/23/2023,5613,,0,0,0,0,0,0,0,0,0,0,0,1300,23932,Prague_2_2023-11-23
Prague_2,11/24/2023,6676,,0,0,0,0,0,0,0,0,0,5.2,0,1315,23971,Prague_2_2023-11-24
Prague_2,11/25/2023,6020,,0,0,0,0,0,0,0,0,0,1.6,0,1292,23960,Prague_2_2023-11-25
Prague_2,11/26/2023,6023,,0,0,0,0,0,0,0,0,0,1.4,2,1313,23908,Prague_2_2023-11-26
Prague_2,11/27/2023,5682,,0,0,0,0,0,0,0,0,0,5.6,0,1289,23754,Prague_2_2023-11-27
Prague_2,11/28/2023,5472,,0,0,0,0,0,0,0,0,0,4,2,1307,23747,Prague_2_2023-11-28
Prague_2,11/29/2023,5791,,0,0,0,0,0,0,0,0,0,0.3,4,1312,23830,Prague_2_2023-11-29
Prague_2,11/30/2023,5997,,0,0,0,0,0,0,0,0,0,0,2,1317,23906,Prague_2_2023-11-30
Prague_2,12/1/2023,6822,,0,0,0,0,0,0,0,0,0,9.6,4,1321,24023,Prague_2_2023-12-01
Prague_2,12/2/2023,6201,,0,0,0,0,0,0,0,0,0,7.1,14,1313,24083,Prague_2_2023-12-02
Prague_2,12/3/2023,6201,,0,0,0,0,0,0,0,0,0,0.1,16,1312,24112,Prague_2_2023-12-03
Prague_2,12/4/2023,5970,,0,0,0,0,0,0,0,0,0,0,14,1323,24165,Prague_2_2023-12-04
Prague_2,12/5/2023,6385,,0,0,0,0,0,0,0,0,0,0.6,12,1337,24297,Prague_2_2023-12-05
Prague_2,12/6/2023,5597,,0,0,0,0,0,0,0,0,0,0.6,12,1317,24393,Prague_2_2023-12-06
Prague_2,12/7/2023,5849,,0,0,0,0,0,0,0,0,0,0,8,1328,24484,Prague_2_2023-12-07
Prague_2,12/8/2023,7135,,0,0,0,0,0,0,0,0,0,2.8,6,1333,24635,Prague_2_2023-12-08
Prague_2,12/9/2023,6537,,0,0,0,0,0,0,0,0,0,0.7,7,1309,24722,Prague_2_2023-12-09
Prague_2,12/10/2023,6154,,0,0,0,0,0,0,0,0,0,2.3,2,1301,24656,Prague_2_2023-12-10
Prague_2,12/11/2023,5773,,0,0,0,0,0,0,0,0,0,0.1,0,1323,24660,Prague_2_2023-12-11
Prague_2,12/12/2023,5909,,0,0,0,0,0,0,0,0,0,0.3,0,1304,24709,Prague_2_2023-12-12
Prague_2,12/13/2023,6027,,0,0,0,0,0,0,0,0,0,2.1,0,1325,24794,Prague_2_2023-12-13
Prague_2,12/14/2023,6240,,0,0,0,0,0,0,0,0,0,0.3,0,1337,24897,Prague_2_2023-12-14
Prague_2,12/15/2023,7195,,0,0,0,0,0,0,0,0,0,0,0,1341,25052,Prague_2_2023-12-15
Prague_2,12/16/2023,6699,,0,0,0,0,0,0,0,0,0,0,0,1333,25108,Prague_2_2023-12-16
Prague_2,12/17/2023,6330,,0,0,0,0,0,0,0,0,0,0,0,1330,25167,Prague_2_2023-12-17
Prague_2,12/18/2023,6041,,0,0,0,0,0,0,0,0,0,0,0,1330,25271,Prague_2_2023-12-18
Prague_2,12/19/2023,6445,,0,0,0,0,0,0,0,0,0,0,0,1369,25456,Prague_2_2023-12-19
Prague_2,12/20/2023,6719,,0,0,0,0,0,0,0,0,0,2.1,0,1412,25663,Prague_2_2023-12-20
Prague_2,12/21/2023,7564,,0,0,0,0,0,0,0,0,0,8.5,0,1400,25924,Prague_2_2023-12-21
Prague_2,12/22/2023,9049,,0,0,0,0,0,0,0,0,0,8.9,0,1411,26327,Prague_2_2023-12-22
Prague_2,12/23/2023,10004,,0,0,0,0,0,0,0,0,0,16.8,2,1372,26649,Prague_2_2023-12-23
Prague_2,12/24/2023,4241,Christmas Eve,1,0,0,0,0,0,0,0,0,1.9,0,1263,26563,Prague_2_2023-12-24
Prague_2,12/26/2023,6574,2nd Christmas Day,1,0,0,1,0,0,0,0,0,0.6,0,1338,26463,Prague_2_2023-12-26
Prague_2,12/27/2023,6080,,0,0,0,0,0,0,0,0,0,0,0,1318,26553,Prague_2_2023-12-27
Prague_2,12/28/2023,6309,,0,0,0,0,0,0,0,0,0,0,0,1325,26635,Prague_2_2023-12-28
Prague_2,12/29/2023,6313,,0,0,0,0,0,0,0,0,0,0,0,1342,26697,Prague_2_2023-12-29
Prague_2,12/30/2023,7441,,0,0,0,0,0,0,0,0,0,0.2,0,1328,26773,Prague_2_2023-12-30
Prague_2,12/31/2023,6577,,0,0,0,0,0,0,0,0,0,0.3,0,1293,26729,Prague_2_2023-12-31
Prague_2,1/1/2024,3481,New Years Day,1,0,0,1,0,0,0,0,0,0,0,1262,26626,Prague_2_2024-01-01
Prague_2,1/2/2024,5678,,0,0,0,0,0,0,0,0,0,14.2,0,1306,26603,Prague_2_2024-01-02
Prague_2,1/3/2024,5861,,0,0,0,0,0,0,0,0,0,0.3,0,1295,26606,Prague_2_2024-01-03
Prague_2,1/4/2024,5748,,0,0,0,0,0,0,0,0,0,9.9,0,1297,26552,Prague_2_2024-01-04
Prague_2,1/5/2024,6770,,0,0,0,0,0,0,0,0,0,0,0,1304,26568,Prague_2_2024-01-05
Prague_2,1/6/2024,6397,,0,0,0,0,0,0,0,0,0,1.8,0,1309,26561,Prague_2_2024-01-06
Prague_2,1/7/2024,6000,,0,0,0,0,0,0,0,0,0,0.6,0,1293,26489,Prague_2_2024-01-07
Prague_2,1/8/2024,5693,,0,0,0,0,0,0,0,0,0,0,0,1295,26441,Prague_2_2024-01-08
Prague_2,1/9/2024,5931,,0,0,0,0,0,0,0,0,0,0,0,1309,26492,Prague_2_2024-01-09
Prague_2,1/10/2024,5939,,0,0,0,0,0,0,0,0,0,0,0,1304,26517,Prague_2_2024-01-10
Prague_2,1/11/2024,5999,,0,0,0,0,0,0,0,0,0,0,0,1297,26515,Prague_2_2024-01-11
Prague_2,1/12/2024,7252,,0,0,0,0,0,0,0,0,0,0,0,1321,26544,Prague_2_2024-01-12
Prague_2,1/13/2024,6680,,0,0,0,0,0,0,0,0,0,0,0,1322,26555,Prague_2_2024-01-13
Prague_2,1/14/2024,6371,,0,0,0,0,0,0,0,0,0,0,0,1312,26472,Prague_2_2024-01-14
Prague_2,1/15/2024,5814,,0,0,0,0,0,0,0,0,0,0,0,1294,26421,Prague_2_2024-01-15
Prague_2,1/16/2024,5885,,0,0,0,0,0,0,0,0,0,0,0,1297,26403,Prague_2_2024-01-16
Prague_2,1/17/2024,5992,,0,0,0,0,0,0,0,0,0,1.6,0,1307,26355,Prague_2_2024-01-17
Prague_2,1/18/2024,6270,,0,0,0,0,0,0,0,0,0,2.8,1,1319,26257,Prague_2_2024-01-18
Prague_2,1/19/2024,7590,,0,0,0,0,0,0,0,0,0,0,1,1321,26205,Prague_2_2024-01-19
Prague_2,1/20/2024,6554,,0,0,0,0,0,0,0,0,0,0,1,1315,26009,Prague_2_2024-01-20
Prague_2,1/21/2024,6470,,0,0,0,0,0,0,0,0,0,0,1,1337,25737,Prague_2_2024-01-21
Prague_2,1/22/2024,5987,,0,0,0,0,0,0,0,0,0,1.1,0,1319,25423,Prague_2_2024-01-22
Prague_2,1/23/2024,5960,,0,0,0,0,0,0,0,0,0,0,0,1309,25511,Prague_2_2024-01-23
Prague_2,1/24/2024,5867,,0,0,0,0,0,0,0,0,0,2.3,0,1321,25764,Prague_2_2024-01-24
Prague_2,1/25/2024,6039,,0,0,0,0,0,0,0,0,0,0,0,1333,25692,Prague_2_2024-01-25
Prague_2,1/26/2024,7484,,0,0,0,0,0,0,0,0,0,2.6,0,1338,25820,Prague_2_2024-01-26
Prague_2,1/27/2024,6538,,0,0,0,0,0,0,0,0,0,0,0,1332,25892,Prague_2_2024-01-27
Prague_2,1/28/2024,6233,,0,0,0,0,0,0,0,0,0,0,0,1308,25835,Prague_2_2024-01-28
Prague_2,1/29/2024,5898,,0,0,0,0,0,0,0,0,0,0,0,1314,25704,Prague_2_2024-01-29
Prague_2,1/30/2024,5766,,0,0,0,0,0,0,0,0,0,0,0,1299,25666,Prague_2_2024-01-30
Prague_2,1/31/2024,5721,,0,0,0,0,0,0,0,0,0,0,0,1326,25798,Prague_2_2024-01-31
Prague_2,2/1/2024,6043,,0,0,0,0,0,0,0,0,0,1.1,0,1316,25865,Prague_2_2024-02-01
