blackout,city,city_code,date,day,day_importance,day_of_year,frankfurt_shutdown,holiday,holiday_name,id,is_leap_year,mini_shutdown,month,mov_change,order_mean,orders,part_of_year,precipitation,precipitation_lamda_0,precipitation_levels,quarter,school_holidays,shops_closed,shutdown,snow,snow_lamda_m2,snow_levels,user_activity_1,user_activity_1_levels,user_activity_2,warehouse,warehouse_code,warehouse_limited,weekday,weekend,winter_school_holidays,year
0,Prague,4,2022-03-23,23,0.01,82,0,0,,Prague_2_2022-03-23,0,0,3,0.0,5528.0,4833,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1293,3,22294,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-03-24,24,0.01,83,0,0,,Prague_2_2022-03-24,0,0,3,0.0,5528.0,5143,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1291,3,22269,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-03-25,25,0.01,84,0,0,,Prague_2_2022-03-25,0,0,3,0.0,5528.0,5929,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1300,3,22279,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-03-26,26,0.01,85,0,0,,Prague_2_2022-03-26,0,0,3,0.0,5528.0,4950,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1281,3,22232,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-03-27,27,0.01,86,0,0,,Prague_2_2022-03-27,0,0,3,0.0,5528.0,4997,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1269,3,22117,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-03-28,28,0.01,87,0,0,,Prague_2_2022-03-28,0,0,3,0.0,5528.0,5163,0,0.1,-2.2926347621408776,-2,1,0,0,0,0.0,-499999.49999999977,-4,1291,3,22081,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-03-29,29,0.01,88,0,0,,Prague_2_2022-03-29,0,0,3,0.0,5528.0,4327,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1281,3,22023,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-03-30,30,0.01,89,0,0,,Prague_2_2022-03-30,0,0,3,0.0,5528.0,5283,0,13.23,2.582562561060274,-1,1,0,0,0,0.0,-499999.49999999977,-4,1301,3,22011,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-03-31,31,0.01,90,0,0,,Prague_2_2022-03-31,0,0,3,0.0,5528.0,5574,0,3.87,1.3535128715955111,-1,1,0,0,0,0.0,-499999.49999999977,-4,1301,3,22026,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-04-01,1,0.01,91,0,0,,Prague_2_2022-04-01,0,0,4,0.0,5528.0,5977,0,0.0,-6.907755278982137,-3,2,0,0,0,0.15,-21.428862769176792,-3,1315,3,22095,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-04-02,2,0.01,92,0,0,,Prague_2_2022-04-02,0,0,4,0.0,5528.0,5233,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1293,3,22097,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-04-03,3,0.01,93,0,0,,Prague_2_2022-04-03,0,0,4,0.0,5528.0,5255,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1290,3,22056,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-04-04,4,0.01,94,0,0,,Prague_2_2022-04-04,0,0,4,0.0,5528.0,5050,0,0.56,-0.5780343734594406,-2,2,0,0,0,0.8,-0.27930053101538177,-2,1293,3,22012,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-04-05,5,0.01,95,0,0,,Prague_2_2022-04-05,0,0,4,0.0,5528.0,5033,0,1.53,0.42592111667554666,-2,2,0,0,0,0.0,-499999.49999999977,-4,1286,3,21995,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-04-06,6,0.01,96,0,0,,Prague_2_2022-04-06,0,0,4,0.0,5528.0,4899,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1299,3,21977,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-04-07,7,0.01,97,0,0,,Prague_2_2022-04-07,0,0,4,0.0,5528.0,5165,0,1.75,0.5601870533037148,-2,2,0,0,0,0.0,-499999.49999999977,-4,1283,3,21967,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-04-08,8,0.01,98,0,0,,Prague_2_2022-04-08,0,0,4,0.0,5528.0,6115,0,6.06,1.801874802969148,-1,2,0,0,0,0.0,-499999.49999999977,-4,1305,3,22019,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-04-09,9,0.01,99,0,0,,Prague_2_2022-04-09,0,0,4,0.0,5528.0,5376,0,6.57,1.882666027915731,-1,2,0,0,0,4.46,0.47487502965374623,-2,1290,3,22046,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-04-10,10,0.01,100,0,0,,Prague_2_2022-04-10,0,0,4,0.0,5528.0,5138,0,1.52,0.4193680132771557,-2,2,0,0,0,0.0,-499999.49999999977,-4,1293,3,21999,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-04-11,11,0.01,101,0,0,,Prague_2_2022-04-11,0,0,4,0.0,5528.0,4897,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1285,3,21967,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-04-12,12,0.01,102,0,0,,Prague_2_2022-04-12,0,0,4,0.0,5528.0,5045,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1289,3,21961,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-04-13,13,0.01,103,0,0,,Prague_2_2022-04-13,0,0,4,0.0,5528.0,5306,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1303,3,21999,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-04-14,14,0.01,104,0,0,,Prague_2_2022-04-14,0,0,4,0.0,5528.0,6482,0,0.45,-0.7962879394794586,-2,2,0,0,0,0.0,-499999.49999999977,-4,1309,3,22061,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-04-15,15,1.24,105,0,1,Good Friday,Prague_2_2022-04-15,0,0,4,0.0,7217.0,5541,0,0.38,-0.9649559038554361,-2,2,0,0,0,0.0,-499999.49999999977,-4,1305,3,22095,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-04-16,16,0.01,106,0,1,,Prague_2_2022-04-16,0,0,4,0.0,5528.0,4409,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1276,3,22076,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-04-17,17,0.01,107,0,1,,Prague_2_2022-04-17,0,0,4,0.0,5528.0,4758,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1291,3,21990,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-04-18,18,0.12,108,0,1,Easter Monday,Prague_2_2022-04-18,0,0,4,0.0,5682.0,5041,0,0.0,-6.907755278982137,-3,2,0,1,0,0.0,-499999.49999999977,-4,1289,3,21995,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-04-19,19,0.01,109,0,0,,Prague_2_2022-04-19,0,0,4,0.0,5528.0,5373,0,3.84,1.3457327493637676,-1,2,0,0,0,0.0,-499999.49999999977,-4,1283,3,21969,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-04-20,20,0.01,110,0,0,,Prague_2_2022-04-20,0,0,4,0.0,5528.0,5097,0,3.02,1.105587902404535,-2,2,0,0,0,0.0,-499999.49999999977,-4,1298,3,21961,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-04-21,21,0.01,111,0,0,,Prague_2_2022-04-21,0,0,4,0.0,5528.0,4991,0,0.35,-1.0469690555162714,-2,2,0,0,0,0.0,-499999.49999999977,-4,1281,3,21943,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-04-22,22,0.01,112,0,0,,Prague_2_2022-04-22,0,0,4,0.0,5528.0,5723,0,5.79,1.7563049882436528,-1,2,0,0,0,0.0,-499999.49999999977,-4,1289,3,21982,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-04-23,23,0.01,113,0,0,,Prague_2_2022-04-23,0,0,4,0.0,5528.0,4805,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1284,3,21949,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-04-24,24,0.01,114,0,0,,Prague_2_2022-04-24,0,0,4,0.0,5528.0,5349,0,9.88,2.290613721212826,-1,2,0,0,0,0.0,-499999.49999999977,-4,1292,3,21912,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-04-25,25,0.01,115,0,0,,Prague_2_2022-04-25,0,0,4,0.0,5528.0,5059,0,0.65,-0.42924563677356775,-2,2,0,0,0,0.0,-499999.49999999977,-4,1284,3,21927,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-04-26,26,0.01,116,0,0,,Prague_2_2022-04-26,0,0,4,0.0,5528.0,4742,0,0.32,-1.1363141558521213,-2,2,0,0,0,0.0,-499999.49999999977,-4,1275,3,21912,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-04-27,27,0.01,117,0,0,,Prague_2_2022-04-27,0,0,4,0.0,5528.0,4738,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1273,3,21880,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-04-28,28,0.01,118,0,0,,Prague_2_2022-04-28,0,0,4,0.0,5528.0,4862,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1270,3,21878,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-04-29,29,0.01,119,0,0,,Prague_2_2022-04-29,0,0,4,0.0,5528.0,5558,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1291,3,21853,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-04-30,30,0.01,120,0,0,,Prague_2_2022-04-30,0,0,4,0.0,5528.0,4932,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1264,3,21769,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-05-01,1,0.28,121,0,1,Labour Day,Prague_2_2022-05-01,0,0,5,0.0,5898.0,4874,0,0.76,-0.2731219211204512,-2,2,0,0,0,0.0,-499999.49999999977,-4,1263,3,21650,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-05-02,2,0.01,122,0,0,,Prague_2_2022-05-02,0,0,5,0.0,5528.0,5113,0,1.71,0.5370779949100564,-2,2,0,0,0,0.0,-499999.49999999977,-4,1282,3,21624,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-05-03,3,0.01,123,0,0,,Prague_2_2022-05-03,0,0,5,0.0,5528.0,4855,0,1.04,0.04018178963283176,-2,2,0,0,0,0.0,-499999.49999999977,-4,1277,3,21589,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-05-04,4,0.01,124,0,0,,Prague_2_2022-05-04,0,0,5,0.0,5528.0,4765,0,0.91,-0.0932123817221787,-2,2,0,0,0,0.0,-499999.49999999977,-4,1281,3,21574,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-05-05,5,0.01,125,0,0,,Prague_2_2022-05-05,0,0,5,0.0,5528.0,5034,0,4.88,1.5853501169050104,-1,2,0,0,0,0.0,-499999.49999999977,-4,1285,3,21543,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-05-06,6,0.01,126,0,0,,Prague_2_2022-05-06,0,0,5,0.0,5528.0,5686,0,0.25,-1.3823023398503531,-2,2,0,0,0,0.0,-499999.49999999977,-4,1282,3,21552,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-05-07,7,0.01,127,0,0,,Prague_2_2022-05-07,0,0,5,0.0,5528.0,4821,0,0.78,-0.24718012914245105,-2,2,0,0,0,0.0,-499999.49999999977,-4,1273,3,21505,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-05-08,8,1.12,128,0,1,Den osvobozeni,Prague_2_2022-05-08,0,0,5,0.0,7056.0,6215,0,0.67,-0.3989861420104552,-2,2,0,1,0,0.0,-499999.49999999977,-4,1337,3,21597,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-05-09,9,0.01,129,0,0,,Prague_2_2022-05-09,0,0,5,0.0,5528.0,5259,0,0.27,-1.305636458102436,-2,2,0,0,0,0.0,-499999.49999999977,-4,1287,3,21546,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-05-10,10,0.01,130,0,0,,Prague_2_2022-05-10,0,0,5,0.0,5528.0,4909,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1269,3,21517,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-05-11,11,0.01,131,0,0,,Prague_2_2022-05-11,0,0,5,0.0,5528.0,4898,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1269,3,21499,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-05-12,12,0.01,132,0,0,,Prague_2_2022-05-12,0,0,5,0.0,5528.0,5033,0,0.81,-0.20948722486672405,-2,2,0,0,0,0.0,-499999.49999999977,-4,1279,3,21481,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-05-13,13,0.01,133,0,0,,Prague_2_2022-05-13,0,0,5,0.0,5528.0,5629,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1291,3,21471,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-05-14,14,0.01,134,0,0,,Prague_2_2022-05-14,0,0,5,0.0,5528.0,4730,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1275,3,21321,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-05-15,15,0.01,135,0,0,,Prague_2_2022-05-15,0,0,5,0.0,5528.0,4958,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1260,3,21236,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-05-16,16,0.01,136,0,0,,Prague_2_2022-05-16,0,0,5,0.0,5528.0,4983,0,7.53,2.0190278351192146,-1,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,21215,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-05-17,17,0.01,137,0,0,,Prague_2_2022-05-17,0,0,5,0.0,5528.0,4992,0,7.61,2.0295945692852544,-1,2,0,0,0,0.0,-499999.49999999977,-4,1262,3,21186,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-05-18,18,0.01,138,0,0,,Prague_2_2022-05-18,0,0,5,0.0,5528.0,4827,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1277,3,21125,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-05-19,19,0.01,139,0,0,,Prague_2_2022-05-19,0,0,5,0.0,5528.0,4886,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1271,3,21076,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-05-20,20,0.01,140,0,0,,Prague_2_2022-05-20,0,0,5,0.0,5528.0,5643,0,2.86,1.0511712140679732,-2,2,0,0,0,0.0,-499999.49999999977,-4,1276,3,21066,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-05-21,21,0.01,141,0,0,,Prague_2_2022-05-21,0,0,5,0.0,5528.0,4643,0,1.68,0.5193888544264784,-2,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,21042,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-05-22,22,0.01,142,0,0,,Prague_2_2022-05-22,0,0,5,0.0,5528.0,4875,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1277,3,20957,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-05-23,23,0.01,143,0,0,,Prague_2_2022-05-23,0,0,5,0.0,5528.0,5047,0,0.38,-0.9649559038554361,-2,2,0,0,0,0.0,-499999.49999999977,-4,1263,3,20934,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-05-24,24,0.01,144,0,0,,Prague_2_2022-05-24,0,0,5,0.0,5528.0,4895,0,4.89,1.58739678155722,-1,2,0,0,0,0.0,-499999.49999999977,-4,1264,3,20900,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-05-25,25,0.01,145,0,0,,Prague_2_2022-05-25,0,0,5,0.0,5528.0,4770,0,1.82,0.5993858007454709,-2,2,0,0,0,0.0,-499999.49999999977,-4,1275,3,20873,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-05-26,26,0.01,146,0,0,,Prague_2_2022-05-26,0,0,5,0.0,5528.0,4745,0,0.1,-2.2926347621408776,-2,2,0,0,0,0.0,-499999.49999999977,-4,1269,3,20859,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-05-27,27,0.01,147,0,0,,Prague_2_2022-05-27,0,0,5,0.0,5528.0,5565,0,1.4,0.3371862673548698,-2,2,0,0,0,0.0,-499999.49999999977,-4,1274,3,20878,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-05-28,28,0.01,148,0,0,,Prague_2_2022-05-28,0,0,5,0.0,5528.0,4653,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1279,3,20885,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-05-29,29,0.01,149,0,0,,Prague_2_2022-05-29,0,0,5,0.0,5528.0,4871,0,1.86,0.6211139776601137,-2,2,0,0,0,0.0,-499999.49999999977,-4,1261,3,20846,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-05-30,30,0.01,150,0,0,,Prague_2_2022-05-30,0,0,5,0.0,5528.0,4912,0,0.88,-0.12669765304595754,-2,2,0,0,0,0.0,-499999.49999999977,-4,1274,3,20834,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-05-31,31,0.01,151,0,0,,Prague_2_2022-05-31,0,0,5,0.0,5528.0,4665,0,3.56,1.2700414042956407,-1,2,0,0,0,0.0,-499999.49999999977,-4,1276,3,20845,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-06-01,1,0.01,152,0,0,,Prague_2_2022-06-01,0,0,6,0.0,5528.0,4749,0,0.71,-0.3410828491788962,-2,2,0,0,0,0.0,-499999.49999999977,-4,1257,3,20829,Prague_2,5,0,3,0,0,2022
1,Prague,4,2022-06-02,2,0.01,153,0,0,,Prague_2_2022-06-02,0,0,6,0.0,5528.0,3675,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1251,3,20756,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-06-03,3,0.01,154,0,0,,Prague_2_2022-06-03,0,0,6,0.0,5528.0,5893,0,1.04,0.04018178963283176,-2,2,0,0,0,0.0,-499999.49999999977,-4,1281,3,20769,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-06-04,4,0.01,155,0,0,,Prague_2_2022-06-04,0,0,6,0.0,5528.0,4674,0,9.21,2.2203984220060984,-1,2,0,0,0,0.0,-499999.49999999977,-4,1262,3,20729,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-06-05,5,0.01,156,0,0,,Prague_2_2022-06-05,0,0,6,0.0,5528.0,4661,0,0.41,-0.8891620644859025,-2,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,20664,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-06-06,6,0.01,157,0,0,,Prague_2_2022-06-06,0,0,6,0.0,5528.0,4978,0,9.63,2.264987062578727,-1,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,20638,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-06-07,7,0.01,158,0,0,,Prague_2_2022-06-07,0,0,6,0.0,5528.0,4875,0,11.29,2.424005948198385,-1,2,0,0,0,0.0,-499999.49999999977,-4,1267,3,20432,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-06-08,8,0.01,159,0,0,,Prague_2_2022-06-08,0,0,6,0.0,5528.0,4543,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1272,3,20376,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-06-09,9,0.01,160,0,0,,Prague_2_2022-06-09,0,0,6,0.0,5528.0,4827,0,2.28,0.8246139433022508,-2,2,0,0,0,0.0,-499999.49999999977,-4,1281,3,20338,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-06-10,10,0.01,161,0,0,,Prague_2_2022-06-10,0,0,6,0.0,5528.0,5464,0,0.4,-0.9137938516755678,-2,2,0,0,0,0.0,-499999.49999999977,-4,1279,3,20371,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-06-11,11,0.01,162,0,0,,Prague_2_2022-06-11,0,0,6,0.0,5528.0,4654,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,20359,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-06-12,12,0.01,163,0,0,,Prague_2_2022-06-12,0,0,6,0.0,5528.0,4901,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1253,3,20325,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-06-13,13,0.01,164,0,0,,Prague_2_2022-06-13,0,0,6,0.0,5528.0,5241,0,5.75,1.749373752731617,-1,2,0,0,0,0.0,-499999.49999999977,-4,1276,3,20351,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-06-14,14,0.01,165,0,0,,Prague_2_2022-06-14,0,0,6,0.0,5528.0,4651,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1271,3,20359,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-06-15,15,0.01,166,0,0,,Prague_2_2022-06-15,0,0,6,0.0,5528.0,4625,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1266,3,20353,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-06-16,16,0.01,167,0,0,,Prague_2_2022-06-16,0,0,6,0.0,5528.0,4850,0,3.94,1.3714344982128666,-1,2,0,0,0,0.0,-499999.49999999977,-4,1252,3,20337,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-06-17,17,0.01,168,0,0,,Prague_2_2022-06-17,0,0,6,0.0,5528.0,5574,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1277,3,20377,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-06-18,18,0.01,169,0,0,,Prague_2_2022-06-18,0,0,6,0.0,5528.0,4645,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1269,3,20400,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-06-19,19,0.01,170,0,0,,Prague_2_2022-06-19,0,0,6,0.0,5528.0,5025,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1283,3,20379,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-06-20,20,0.01,171,0,0,,Prague_2_2022-06-20,0,0,6,0.0,5528.0,5284,0,2.78,1.0228105752518277,-2,2,0,0,0,0.0,-499999.49999999977,-4,1279,3,20411,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-06-21,21,0.01,172,0,0,,Prague_2_2022-06-21,0,0,6,0.0,5528.0,4677,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1264,3,20403,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-06-22,22,0.01,173,0,0,,Prague_2_2022-06-22,0,0,6,0.0,5528.0,4600,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1280,3,20417,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-06-23,23,0.01,174,0,0,,Prague_2_2022-06-23,0,0,6,0.0,5528.0,4880,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1264,3,20390,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-06-24,24,0.01,175,0,0,,Prague_2_2022-06-24,0,0,6,0.0,5528.0,5528,0,13.97,2.6369837526683497,-1,2,0,0,0,0.0,-499999.49999999977,-4,1293,3,20429,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-06-25,25,0.01,176,0,0,,Prague_2_2022-06-25,0,0,6,0.0,5528.0,4791,0,19.66,2.978636978125354,-1,2,0,0,0,0.0,-499999.49999999977,-4,1289,3,20483,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-06-26,26,0.01,177,0,0,,Prague_2_2022-06-26,0,0,6,0.0,5528.0,4629,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1262,3,20444,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-06-27,27,0.01,178,0,0,,Prague_2_2022-06-27,0,0,6,0.0,5528.0,4951,0,1.45,0.3722529739020507,-2,2,0,0,0,0.0,-499999.49999999977,-4,1275,3,20443,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-06-28,28,0.01,179,0,0,,Prague_2_2022-06-28,0,0,6,0.0,5528.0,4583,0,24.62,3.2035997373156846,-1,2,0,0,0,0.0,-499999.49999999977,-4,1264,3,20429,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-06-29,29,0.01,180,0,0,,Prague_2_2022-06-29,0,0,6,0.0,5528.0,4772,0,36.45,3.5959688929205886,-1,2,0,0,0,0.0,-499999.49999999977,-4,1265,3,20425,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-06-30,30,0.01,181,0,0,,Prague_2_2022-06-30,0,0,6,0.0,5528.0,4655,0,1.9,0.642380063506292,-2,2,0,0,0,0.0,-499999.49999999977,-4,1270,3,20408,Prague_2,5,0,4,0,0,2022
0,Prague,4,2022-07-01,1,0.01,182,0,0,,Prague_2_2022-07-01,0,0,7,0.0,5528.0,5166,0,10.13,2.3156000300715402,-1,3,0,0,0,0.0,-499999.49999999977,-4,1277,3,20439,Prague_2,5,0,5,1,0,2022
0,Prague,4,2022-07-02,2,0.01,183,0,0,,Prague_2_2022-07-02,0,0,7,0.0,5528.0,4289,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1275,3,20489,Prague_2,5,0,6,1,0,2022
0,Prague,4,2022-07-03,3,0.01,184,0,0,,Prague_2_2022-07-03,0,0,7,0.0,5528.0,3974,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1272,3,20427,Prague_2,5,0,7,1,0,2022
0,Prague,4,2022-07-04,4,0.01,185,0,0,,Prague_2_2022-07-04,0,0,7,0.0,5528.0,4369,0,0.31,-1.1679623668029029,-2,3,0,0,0,0.0,-499999.49999999977,-4,1273,3,20433,Prague_2,5,0,1,0,0,2022
0,Prague,4,2022-07-05,5,-0.24,186,0,1,Cyrila a Metodej,Prague_2_2022-07-05,0,0,7,0.0,5192.0,4228,0,0.47,-0.7528971849657193,-2,3,0,0,0,0.0,-499999.49999999977,-4,1265,3,20421,Prague_2,5,0,2,0,0,2022
0,Prague,4,2022-07-06,6,-0.4,187,0,1,Jan Hus,Prague_2_2022-07-06,0,0,7,0.0,4963.0,4086,0,1.43,0.3583735005743137,-2,3,0,0,0,0.0,-499999.49999999977,-4,1267,3,20372,Prague_2,5,0,3,0,0,2022
0,Prague,4,2022-07-07,7,0.01,188,0,0,,Prague_2_2022-07-07,0,0,7,0.0,5528.0,4284,0,4.33,1.4657984622324898,-1,3,0,0,0,0.0,-499999.49999999977,-4,1273,3,20348,Prague_2,5,0,4,0,0,2022
